date,TAVG_flag,TAVG_origFlag,TAVG_origValue,TAVG_value,WTEQ_average,WTEQ_flag,WTEQ_origFlag,WTEQ_origValue,WTEQ_value
2017-04-19,V,V,33.1,33.1,24.8,V,V,19.6,19.6
2017-04-20,V,V,35.1,35.1,24.9,V,V,19.8,19.8
2017-04-21,V,V,29.1,29.1,25.0,E,V,20.5,20.4
2017-04-22,V,V,34.3,34.3,25.1,V,V,20.4,20.4
2017-04-23,V,V,36.1,36.1,25.2,V,V,20.7,20.7
2017-04-24,V,V,33.6,33.6,25.3,V,V,21.2,21.2
2017-04-25,V,V,32.5,32.5,25.5,V,V,21.8,21.8
2017-04-26,V,V,33.1,33.1,25.6,V,V,22.3,22.3
2017-04-27,V,V,27.9,27.9,25.8,V,V,24.1,24.1
2017-04-28,V,V,27.5,27.5,25.9,V,V,24.8,24.8
2017-04-29,V,V,30.0,30.0,26.0,V,V,24.9,24.9
2017-04-30,V,V,33.4,33.4,26.2,V,V,25.0,25.0
2017-05-01,V,V,33.6,33.6,26.2,V,V,25.1,25.1
2017-05-02,V,V,32.4,32.4,26.2,V,V,25.4,25.4
2017-05-03,V,V,34.9,34.9,26.1,V,V,25.3,25.3
2017-05-04,V,V,42.6,42.6,26.0,V,V,24.9,24.9
2017-05-05,V,V,47.1,47.1,25.9,E,V,24.3,24.6
2017-05-06,V,V,46.6,46.6,25.9,V,V,24.4,24.4
2017-05-07,V,V,42.6,42.6,25.8,V,V,24.2,24.2
2017-05-08,V,V,38.1,38.1,25.7,V,V,23.7,23.7
2017-05-09,V,V,38.8,38.8,25.8,V,V,23.4,23.4
2017-05-10,V,V,42.6,42.6,25.7,V,V,22.6,22.6
2017-05-11,V,V,43.5,43.5,25.6,V,V,22.2,22.2
2017-05-12,V,V,48.2,48.2,25.5,V,V,21.5,21.5
2017-05-13,V,V,31.5,31.5,25.2,V,V,21.9,21.9
2017-05-14,V,V,33.1,33.1,24.9,V,V,21.7,21.7
2017-05-15,V,V,34.7,34.7,24.5,V,V,21.7,21.7
2017-05-16,V,V,36.9,36.9,24.3,V,V,21.5,21.5
2017-05-17,V,V,32.4,32.4,24.1,V,V,23.2,23.2
2017-05-18,V,V,32.4,32.4,23.8,V,V,23.2,23.2
2017-05-19,V,V,34.2,34.2,23.4,V,V,23.0,23.0
2017-05-20,V,V,38.3,38.3,23.1,V,V,22.8,22.8
2017-05-21,V,V,39.7,39.7,22.8,V,V,22.4,22.4
2017-05-22,V,V,41.2,41.2,22.6,V,V,22.1,22.1
2017-05-23,V,V,44.2,44.2,22.3,V,V,21.6,21.6
2017-05-24,V,V,44.8,44.8,22.0,V,V,21.2,21.2
2017-05-25,V,V,32.9,32.9,21.6,E,V,21.5,21.2
2017-05-26,V,V,36.7,36.7,21.2,V,V,21.2,21.2
2017-05-27,V,V,40.5,40.5,20.7,V,V,20.6,20.6
2017-05-28,V,V,43.9,43.9,20.2,V,V,19.5,19.5
2017-05-29,V,V,43.7,43.7,19.7,V,V,18.6,18.6
2017-05-30,V,V,45.0,45.0,19.2,V,V,17.8,17.8
2017-05-31,V,V,46.8,46.8,18.6,V,V,16.8,16.8
2017-06-01,V,V,47.7,47.7,18.0,V,V,15.9,15.9
2017-06-02,V,V,45.1,45.1,17.3,V,V,14.5,14.5
2017-06-03,V,V,47.3,47.3,16.6,V,V,13.2,13.2
2017-06-04,V,V,51.1,51.1,15.8,V,V,11.8,11.8
2017-06-05,V,V,42.8,42.8,15.0,V,V,11.0,11.0
2017-06-06,V,V,47.8,47.8,14.4,V,V,9.7,9.7
2017-06-07,V,V,47.3,47.3,13.8,V,V,8.8,8.8
2017-06-08,V,V,54.3,54.3,13.3,V,V,7.4,7.4
2017-06-09,V,V,41.2,41.2,12.8,V,V,6.8,6.8
2017-06-10,V,V,38.7,38.7,12.3,V,V,6.4,6.4
2017-06-11,V,V,41.5,41.5,11.9,V,V,6.0,6.0
2017-06-12,V,V,45.7,45.7,11.3,V,V,4.9,4.9
2017-06-13,V,V,35.8,35.8,10.7,V,V,5.5,5.5
2017-06-14,V,V,42.6,42.6,10.1,V,V,4.6,4.6
2017-06-15,V,V,45.0,45.0,9.5,V,V,3.8,3.8
2017-06-16,V,V,45.0,45.0,8.8,V,V,2.5,2.5
2017-06-17,V,V,41.9,41.9,8.2,V,V,1.6,1.6
2017-06-18,V,V,45.5,45.5,7.5,V,V,1.0,1.0
2017-06-19,V,V,49.8,49.8,6.9,V,V,0.2,0.2
2017-06-20,V,V,56.1,56.1,6.2,V,V,0.0,0.0
2017-06-21,V,V,53.2,53.2,5.5,V,V,0.0,0.0
2017-06-22,V,V,43.5,43.5,5.0,E,V,-0.1,0.0
2017-06-23,V,V,42.8,42.8,4.4,E,V,-0.1,0.0
2017-06-24,V,V,45.9,45.9,3.9,E,V,-0.1,0.0
2017-06-25,V,V,50.4,50.4,3.4,E,V,-0.1,0.0
2017-06-26,V,V,57.0,57.0,2.9,V,V,0.0,0.0
2017-06-27,V,V,47.7,47.7,2.5,E,V,0.1,0.0
2017-06-28,V,V,44.6,44.6,2.1,E,V,0.1,0.0
2017-06-29,V,V,41.0,41.0,1.6,V,V,0.0,0.0
2017-06-30,V,V,47.1,47.1,1.3,V,V,0.0,0.0
2017-07-01,V,V,53.8,53.8,1.2,V,V,0.0,0.0
2017-07-02,V,V,52.7,52.7,1.0,E,V,0.1,0.0
2017-07-03,V,V,58.3,58.3,0.9,V,V,0.0,0.0
2017-07-04,V,V,57.9,57.9,0.8,V,V,0.0,0.0
2017-07-05,V,V,57.2,57.2,0.6,E,V,0.1,0.0
2017-07-06,V,V,60.4,60.4,0.5,V,V,0.0,0.0
2017-07-07,V,V,58.6,58.6,0.4,V,V,0.0,0.0
2017-07-08,V,V,59.9,59.9,0.3,V,V,0.0,0.0
2017-07-09,V,V,56.7,56.7,0.2,E,V,0.1,0.0
2017-07-10,V,V,54.3,54.3,0.1,E,V,0.1,0.0
2017-07-11,V,V,52.9,52.9,0.0,V,V,0.0,0.0
2017-07-12,V,V,55.0,55.0,0.0,V,V,0.0,0.0
2017-07-13,V,V,60.4,60.4,0.0,V,V,0.0,0.0
2017-07-14,V,V,60.3,60.3,0.0,V,V,0.0,0.0
2017-07-15,V,V,62.2,62.2,0.0,V,V,0.0,0.0
2017-07-16,V,V,57.6,57.6,0.0,V,V,0.0,0.0
2017-07-17,V,V,53.4,53.4,0.0,V,V,0.0,0.0
2017-07-18,V,V,56.8,56.8,0.0,V,V,0.0,0.0
2017-07-19,V,V,60.3,60.3,0.0,V,V,0.0,0.0
2017-07-20,V,V,61.5,61.5,0.0,E,V,-0.1,0.0
2017-07-21,V,V,55.6,55.6,0.0,E,V,-0.1,0.0
2017-07-22,V,V,55.0,55.0,0.0,E,V,-0.1,0.0
2017-07-23,V,V,59.0,59.0,0.0,V,V,0.0,0.0
2017-07-24,V,V,59.4,59.4,0.0,V,V,0.0,0.0
2017-07-25,V,V,53.6,53.6,0.0,V,V,0.0,0.0
2017-07-26,V,V,53.6,53.6,0.0,E,V,0.1,0.0
2017-07-27,V,V,53.2,53.2,0.0,E,V,0.1,0.0
2017-07-28,V,V,54.5,54.5,0.0,V,V,0.0,0.0
2017-07-29,V,V,55.2,55.2,0.0,V,V,0.0,0.0
2017-07-30,V,V,57.4,57.4,0.0,V,V,0.0,0.0
2017-07-31,V,V,58.3,58.3,0.0,V,V,0.0,0.0
2017-08-01,V,V,58.3,58.3,0.0,E,V,-0.1,0.0
2017-08-02,V,V,52.5,52.5,0.0,E,V,-0.1,0.0
2017-08-03,V,V,53.1,53.1,0.0,E,V,-0.1,0.0
2017-08-04,V,V,57.0,57.0,0.0,V,V,0.0,0.0
2017-08-05,V,V,51.4,51.4,0.0,V,V,0.0,0.0
2017-08-06,V,V,48.2,48.2,0.0,E,V,-0.1,0.0
2017-08-07,V,V,50.5,50.5,0.0,E,V,-0.1,0.0
2017-08-08,V,V,53.4,53.4,0.0,E,V,-0.1,0.0
2017-08-09,V,V,52.7,52.7,0.0,V,V,0.0,0.0
2017-08-10,V,V,51.6,51.6,0.0,E,V,-0.1,0.0
2017-08-11,V,V,55.2,55.2,0.0,V,V,0.0,0.0
2017-08-12,V,V,54.1,54.1,0.0,V,V,0.0,0.0
2017-08-13,V,V,52.2,52.2,0.0,E,V,0.1,0.0
2017-08-14,V,V,48.0,48.0,0.0,E,V,0.1,0.0
2017-08-15,V,V,48.4,48.4,0.0,V,V,0.0,0.0
2017-08-16,V,V,51.4,51.4,0.0,V,V,0.0,0.0
2017-08-17,V,V,51.3,51.3,0.0,V,V,0.0,0.0
2017-08-18,V,V,53.6,53.6,0.0,V,V,0.0,0.0
2017-08-19,V,V,54.9,54.9,0.0,V,V,0.0,0.0
2017-08-20,V,V,50.9,50.9,0.0,E,V,-0.1,0.0
2017-08-21,V,V,49.1,49.1,0.0,E,V,-0.1,0.0
2017-08-22,V,V,55.2,55.2,0.0,V,V,0.0,0.0
2017-08-23,V,V,56.8,56.8,0.0,V,V,0.0,0.0
2017-08-24,V,V,53.6,53.6,0.0,E,V,0.1,0.0
2017-08-25,V,V,50.9,50.9,0.0,E,V,0.1,0.0
2017-08-26,V,V,52.9,52.9,0.0,V,V,0.0,0.0
2017-08-27,V,V,55.6,55.6,0.0,V,V,0.0,0.0
2017-08-28,V,V,56.7,56.7,0.0,V,V,0.0,0.0
2017-08-29,V,V,56.8,56.8,0.0,V,V,0.0,0.0
2017-08-30,V,V,59.2,59.2,0.0,V,V,0.0,0.0
2017-08-31,V,V,57.6,57.6,0.0,V,V,0.0,0.0
2017-09-01,V,V,52.3,52.3,0.0,V,V,0.0,0.0
2017-09-02,V,V,57.9,57.9,0.0,V,V,0.0,0.0
2017-09-03,V,V,59.7,59.7,0.0,V,V,0.0,0.0
2017-09-04,V,V,50.0,50.0,0.0,V,V,0.0,0.0
2017-09-05,V,V,49.1,49.1,0.0,V,V,0.0,0.0
2017-09-06,V,V,52.9,52.9,0.0,V,V,0.0,0.0
2017-09-07,V,V,54.1,54.1,0.0,V,V,0.0,0.0
2017-09-08,V,V,54.7,54.7,0.0,E,V,0.1,0.0
2017-09-09,V,V,52.9,52.9,0.0,E,V,0.1,0.0
2017-09-10,V,V,53.8,53.8,0.0,E,V,0.1,0.0
2017-09-11,V,V,53.4,53.4,0.0,V,V,0.0,0.0
2017-09-12,V,V,53.4,53.4,0.0,E,V,0.1,0.0
2017-09-13,V,V,50.0,50.0,0.0,E,V,0.1,0.0
2017-09-14,V,V,41.2,41.2,0.0,V,V,0.2,0.2
2017-09-15,V,V,32.4,32.4,0.0,V,V,0.4,0.4
2017-09-16,V,V,30.7,30.7,0.1,V,V,0.3,0.3
2017-09-17,V,V,34.3,34.3,0.1,V,V,0.2,0.2
2017-09-18,V,V,38.1,38.1,0.0,V,V,0.4,0.4
2017-09-19,V,V,32.5,32.5,0.1,V,V,1.2,1.2
2017-09-20,V,V,33.3,33.3,0.1,V,V,1.4,1.4
2017-09-21,V,V,32.5,32.5,0.2,V,V,2.0,2.0
2017-09-22,V,V,32.4,32.4,0.2,V,V,2.1,2.1
2017-09-23,V,V,30.9,30.9,0.2,V,V,2.0,2.0
2017-09-24,V,V,31.3,31.3,0.1,V,V,1.9,1.9
2017-09-25,V,V,32.5,32.5,0.1,V,V,1.9,1.9
2017-09-26,V,V,36.3,36.3,0.2,V,V,1.9,1.9
2017-09-27,V,V,35.2,35.2,0.2,V,V,1.8,1.8
2017-09-28,V,V,37.6,37.6,0.1,V,V,1.7,1.7
2017-09-29,V,V,39.4,39.4,0.1,V,V,1.7,1.7
2017-09-30,V,V,38.3,38.3,0.1,V,V,2.0,2.0
2017-10-01,V,V,30.7,30.7,0.2,E,V,2.0,2.1
2017-10-02,V,V,26.2,26.2,0.2,V,V,2.2,2.2
2017-10-03,V,V,23.9,23.9,0.3,V,V,2.2,2.2
2017-10-04,V,V,34.3,34.3,0.4,V,V,2.2,2.2
2017-10-05,V,V,33.1,33.1,0.5,V,V,2.2,2.2
2017-10-06,V,V,37.0,37.0,0.6,V,V,2.2,2.2
2017-10-07,V,V,39.6,39.6,0.7,V,V,2.3,2.3
2017-10-08,V,V,27.0,27.0,0.7,V,V,2.3,2.3
2017-10-09,V,V,27.5,27.5,0.8,V,V,2.3,2.3
2017-10-10,V,V,35.1,35.1,0.8,V,V,2.3,2.3
2017-10-11,V,V,37.4,37.4,1.0,V,V,2.6,2.6
2017-10-12,V,V,27.7,27.7,1.1,V,V,2.7,2.7
2017-10-13,V,V,25.2,25.2,1.1,V,V,3.0,3.0
2017-10-14,V,V,25.3,25.3,1.2,V,V,3.1,3.1
2017-10-15,V,V,31.5,31.5,1.3,V,V,3.1,3.1
2017-10-16,V,V,34.9,34.9,1.3,V,V,3.1,3.1
2017-10-17,V,V,40.6,40.6,1.4,V,V,3.1,3.1
2017-10-18,V,V,42.6,42.6,1.4,V,V,3.1,3.1
2017-10-19,V,V,44.1,44.1,1.6,E,V,3.0,3.1
2017-10-20,V,V,36.9,36.9,1.7,V,V,3.3,3.3
2017-10-21,V,V,28.6,28.6,1.8,V,V,3.3,3.3
2017-10-22,V,V,36.7,36.7,1.8,V,V,3.3,3.3
2017-10-23,V,V,31.5,31.5,1.9,V,V,3.3,3.3
2017-10-24,V,V,34.9,34.9,2.0,V,V,3.3,3.3
2017-10-25,V,V,41.2,41.2,2.1,V,V,3.4,3.4
2017-10-26,V,V,25.9,25.9,2.1,V,V,3.6,3.6
2017-10-27,V,V,31.8,31.8,2.2,V,V,3.6,3.6
2017-10-28,V,V,33.3,33.3,2.3,V,V,3.6,3.6
2017-10-29,V,V,28.2,28.2,2.4,V,V,3.7,3.7
2017-10-30,V,V,18.0,18.0,2.5,V,V,3.7,3.7
2017-10-31,V,V,28.2,28.2,2.6,V,V,4.1,4.1
2017-11-01,V,V,27.9,27.9,2.8,V,V,5.7,5.7
2017-11-02,V,V,28.4,28.4,2.9,V,V,5.9,5.9
2017-11-03,V,V,31.1,31.1,3.0,V,V,6.3,6.3
2017-11-04,V,V,19.0,19.0,3.2,V,V,6.5,6.5
2017-11-05,V,V,19.6,19.6,3.3,V,V,6.5,6.5
2017-11-06,V,V,15.4,15.4,3.4,V,V,6.6,6.6
2017-11-07,V,V,12.2,12.2,3.5,V,V,6.7,6.7
2017-11-08,V,V,26.6,26.6,3.7,V,V,6.7,6.7
2017-11-09,V,V,31.3,31.3,3.8,V,V,6.7,6.7
2017-11-10,V,V,30.0,30.0,3.8,V,V,6.8,6.8
2017-11-11,V,V,26.6,26.6,4.0,V,V,7.0,7.0
2017-11-12,V,V,27.5,27.5,4.1,V,V,7.1,7.1
2017-11-13,V,V,31.3,31.3,4.2,V,V,7.1,7.1
2017-11-14,V,V,24.8,24.8,4.4,V,V,7.4,7.4
2017-11-15,V,V,27.3,27.3,4.5,V,V,7.5,7.5
2017-11-16,V,V,31.6,31.6,4.6,V,V,7.7,7.7
2017-11-17,V,V,21.4,21.4,4.7,V,V,7.8,7.8
2017-11-18,V,V,19.4,19.4,4.8,V,V,7.8,7.8
2017-11-19,V,V,28.2,28.2,4.9,V,V,7.9,7.9
2017-11-20,V,V,33.3,33.3,5.0,V,V,8.1,8.1
2017-11-21,V,V,31.6,31.6,5.1,E,V,8.2,8.1
2017-11-22,V,V,39.4,39.4,5.2,E,V,8.0,8.1
2017-11-23,V,V,41.5,41.5,5.3,E,V,8.0,8.1
2017-11-24,V,V,30.7,30.7,5.4,V,V,8.3,8.3
2017-11-25,V,V,32.0,32.0,5.6,V,V,8.3,8.3
2017-11-26,V,V,42.3,42.3,5.8,V,V,8.3,8.3
2017-11-27,V,V,27.9,27.9,5.9,V,V,9.0,9.0
2017-11-28,V,V,21.0,21.0,6.0,V,V,9.0,9.0
2017-11-29,V,V,19.8,19.8,6.1,V,V,9.1,9.1
2017-11-30,V,V,21.0,21.0,6.3,V,V,9.1,9.1
2017-12-01,V,V,23.0,23.0,6.4,V,V,9.1,9.1
2017-12-02,V,V,28.0,28.0,6.6,V,V,9.2,9.2
2017-12-03,V,V,26.4,26.4,6.8,V,V,10.2,10.2
2017-12-04,V,V,14.2,14.2,6.9,V,V,10.5,10.5
2017-12-05,V,V,16.0,16.0,6.9,V,V,10.5,10.5
2017-12-06,V,V,14.4,14.4,7.0,V,V,10.5,10.5
2017-12-07,V,V,22.1,22.1,7.1,V,V,10.5,10.5
2017-12-08,V,V,20.8,20.8,7.2,V,V,10.5,10.5
2017-12-09,V,V,23.5,23.5,7.2,V,V,10.5,10.5
2017-12-10,V,V,22.8,22.8,7.4,V,V,10.5,10.5
2017-12-11,V,V,27.0,27.0,7.4,V,V,10.5,10.5
2017-12-12,V,V,28.6,28.6,7.5,V,V,10.6,10.6
2017-12-13,V,V,25.5,25.5,7.6,V,V,10.8,10.8
2017-12-14,V,V,20.5,20.5,7.8,V,V,10.8,10.8
2017-12-15,V,V,30.2,30.2,7.9,V,V,10.8,10.8
2017-12-16,V,V,20.7,20.7,8.0,V,V,11.3,11.3
2017-12-17,V,V,20.7,20.7,8.1,V,V,11.3,11.3
2017-12-18,V,V,31.1,31.1,8.2,V,V,11.3,11.3
2017-12-19,V,V,30.2,30.2,8.3,V,V,11.4,11.4
2017-12-20,V,V,18.7,18.7,8.4,V,V,11.8,11.8
2017-12-21,V,V,11.3,11.3,8.5,V,V,11.9,11.9
2017-12-22,V,V,14.4,14.4,8.7,V,V,12.5,12.5
2017-12-23,V,V,1.6,1.6,8.7,V,V,12.6,12.6
2017-12-24,V,V,2.3,2.3,8.9,V,V,12.6,12.6
2017-12-25,V,V,12.6,12.6,9.0,V,V,12.9,12.9
2017-12-26,V,V,14.4,14.4,9.0,V,V,13.0,13.0
2017-12-27,V,V,21.7,21.7,9.1,V,V,13.3,13.3
2017-12-28,V,V,25.5,25.5,9.2,V,V,13.6,13.6
2017-12-29,V,V,31.8,31.8,9.4,V,V,14.3,14.3
2017-12-30,V,V,24.1,24.1,9.6,V,V,14.7,14.7
2017-12-31,V,V,12.9,12.9,9.8,V,V,14.7,14.7
2018-01-01,V,V,11.5,11.5,9.9,E,V,14.6,14.7
2018-01-02,V,V,14.5,14.5,10.0,V,V,14.7,14.7
2018-01-03,V,V,27.0,27.0,10.1,V,V,14.7,14.7
2018-01-04,V,V,25.2,25.2,10.2,V,V,14.7,14.7
2018-01-05,V,V,32.4,32.4,10.3,V,V,14.8,14.8
2018-01-06,V,V,30.4,30.4,10.4,V,V,14.9,14.9
2018-01-07,V,V,29.1,29.1,10.6,V,V,14.9,14.9
2018-01-08,V,V,29.5,29.5,10.7,V,V,14.9,14.9
2018-01-09,V,V,35.4,35.4,10.8,V,V,14.9,14.9
2018-01-10,V,V,22.8,22.8,11.0,V,V,15.8,15.8
2018-01-11,V,V,22.3,22.3,11.2,V,V,16.0,16.0
2018-01-12,V,V,28.0,28.0,11.2,V,V,16.2,16.2
2018-01-13,V,V,28.2,28.2,11.3,E,V,16.4,16.3
2018-01-14,V,V,26.1,26.1,11.4,E,V,16.4,16.3
2018-01-15,V,V,18.1,18.1,11.5,V,V,16.3,16.3
2018-01-16,V,V,20.1,20.1,11.6,V,V,16.3,16.3
2018-01-17,V,V,23.5,23.5,11.8,V,V,16.3,16.3
2018-01-18,V,V,34.7,34.7,11.9,V,V,16.5,16.5
2018-01-19,V,V,24.4,24.4,12.0,V,V,17.6,17.6
2018-01-20,V,V,15.8,15.8,12.1,V,V,17.6,17.6
2018-01-21,V,V,13.8,13.8,12.2,E,V,17.5,17.6
2018-01-22,V,V,19.4,19.4,12.3,V,V,17.7,17.7
2018-01-23,V,V,16.9,16.9,12.4,V,V,17.7,17.7
2018-01-24,V,V,26.4,26.4,12.5,V,V,17.8,17.8
2018-01-25,V,V,25.2,25.2,12.6,V,V,18.0,18.0
2018-01-26,V,V,15.8,15.8,12.7,V,V,18.0,18.0
2018-01-27,V,V,19.8,19.8,12.9,V,V,18.1,18.1
2018-01-28,V,V,28.0,28.0,12.9,V,V,18.1,18.1
2018-01-29,V,V,33.6,33.6,13.0,V,V,18.1,18.1
2018-01-30,V,V,28.6,28.6,13.2,V,V,18.5,18.5
2018-01-31,V,V,15.1,15.1,13.3,V,V,18.6,18.6
2018-02-01,V,V,17.8,17.8,13.4,V,V,18.7,18.7
2018-02-02,V,V,31.1,31.1,13.5,V,V,19.2,19.2
2018-02-03,V,V,31.1,31.1,13.6,V,V,19.3,19.3
2018-02-04,V,V,33.3,33.3,13.7,V,V,19.4,19.4
2018-02-05,V,V,28.2,28.2,13.8,V,V,19.6,19.6
2018-02-06,V,V,24.3,24.3,13.9,V,V,19.9,19.9
2018-02-07,V,V,29.7,29.7,14.0,V,V,20.3,20.3
2018-02-08,V,V,33.8,33.8,14.2,V,V,20.3,20.3
2018-02-09,V,V,18.1,18.1,14.3,V,V,20.6,20.6
2018-02-10,V,V,11.3,11.3,14.4,V,V,20.7,20.7
2018-02-11,V,V,12.4,12.4,14.5,V,V,20.6,20.6
2018-02-12,V,V,3.7,3.7,14.6,V,V,20.6,20.6
2018-02-13,V,V,18.5,18.5,14.7,V,V,20.6,20.6
2018-02-14,V,V,24.6,24.6,14.9,V,V,21.0,21.0
2018-02-15,V,V,12.7,12.7,15.0,V,V,21.1,21.1
2018-02-16,V,V,16.0,16.0,15.2,V,V,21.6,21.6
2018-02-17,V,V,23.0,23.0,15.4,V,V,22.4,22.4
2018-02-18,V,V,7.9,7.9,15.5,V,V,22.5,22.5
2018-02-19,V,V,-9.2,-9.2,15.6,V,V,22.5,22.5
2018-02-20,V,V,-2.7,-2.7,15.7,V,V,22.5,22.5
2018-02-21,V,V,4.6,4.6,15.9,V,V,22.6,22.6
2018-02-22,V,V,8.4,8.4,16.1,V,V,22.6,22.6
2018-02-23,V,V,9.7,9.7,16.2,V,V,22.7,22.7
2018-02-24,V,V,13.5,13.5,16.3,V,V,22.8,22.8
2018-02-25,V,V,15.3,15.3,16.5,V,V,22.9,22.9
2018-02-26,V,V,15.1,15.1,16.6,V,V,23.1,23.1
2018-02-27,V,V,10.4,10.4,16.8,V,V,23.1,23.1
2018-02-28,V,V,13.1,13.1,16.9,V,V,23.1,23.1
2018-03-01,V,V,23.2,23.2,17.0,V,V,23.2,23.2
2018-03-02,V,V,25.3,25.3,17.1,V,V,23.3,23.3
2018-03-03,V,V,23.2,23.2,17.2,E,V,23.2,23.3
2018-03-04,V,V,15.3,15.3,17.4,V,V,23.8,23.8
2018-03-05,V,V,17.2,17.2,17.5,V,V,23.9,23.9
2018-03-06,V,V,17.2,17.2,17.6,V,V,23.9,23.9
2018-03-07,V,V,21.0,21.0,17.7,V,V,23.9,23.9
2018-03-08,V,V,28.0,28.0,17.9,V,V,23.9,23.9
2018-03-09,V,V,29.3,29.3,17.9,V,V,24.0,24.0
2018-03-10,V,V,18.3,18.3,18.1,V,V,24.0,24.0
2018-03-11,V,V,26.8,26.8,18.2,E,V,24.1,24.0
2018-03-12,V,V,25.2,25.2,18.3,V,V,24.0,24.0
2018-03-13,V,V,32.2,32.2,18.3,E,V,24.0,24.1
2018-03-14,V,V,37.9,37.9,18.5,V,V,24.3,24.3
2018-03-15,V,V,29.5,29.5,18.6,V,V,24.8,24.8
2018-03-16,V,V,24.1,24.1,18.7,V,V,24.8,24.8
2018-03-17,V,V,25.5,25.5,19.1,V,V,24.9,24.9
2018-03-18,V,V,22.6,22.6,19.2,V,V,25.0,25.0
2018-03-19,V,V,23.7,23.7,19.3,E,V,25.1,25.0
2018-03-20,V,V,24.4,24.4,19.5,V,V,25.0,25.0
2018-03-21,V,V,28.9,28.9,19.5,V,V,25.1,25.1
2018-03-22,V,V,37.0,37.0,19.7,V,V,25.4,25.4
2018-03-23,V,V,33.4,33.4,19.8,E,V,25.3,25.4
2018-03-24,V,V,27.1,27.1,20.0,V,V,26.0,26.0
2018-03-25,V,V,18.9,18.9,20.1,V,V,26.3,26.3
2018-03-26,V,V,17.6,17.6,20.3,V,V,26.4,26.4
2018-03-27,V,V,28.0,28.0,20.5,V,V,26.9,26.9
2018-03-28,V,V,27.3,27.3,20.8,V,V,27.5,27.5
2018-03-29,V,V,26.2,26.2,21.0,V,V,27.5,27.5
2018-03-30,V,V,31.6,31.6,21.2,V,V,27.7,27.7
2018-03-31,V,V,24.4,24.4,21.4,E,V,27.6,27.7
2018-04-01,V,V,28.6,28.6,21.5,V,V,27.8,27.8
2018-04-02,V,V,18.7,18.7,21.7,E,V,28.6,28.5
2018-04-03,V,V,19.6,19.6,21.8,V,V,28.5,28.5
2018-04-04,V,V,29.7,29.7,22.0,V,V,28.9,28.9
2018-04-05,V,V,32.0,32.0,22.2,V,V,29.6,29.6
2018-04-06,V,V,23.9,23.9,22.4,V,V,29.6,29.6
2018-04-07,V,V,31.3,31.3,22.6,V,V,30.3,30.3
2018-04-08,V,V,29.1,29.1,22.8,V,V,30.8,30.8
2018-04-09,V,V,29.7,29.7,23.0,V,V,30.8,30.8
2018-04-10,V,V,33.3,33.3,23.1,V,V,30.9,30.9
2018-04-11,V,V,35.1,35.1,23.3,V,V,31.4,31.4
2018-04-12,V,V,29.7,29.7,23.5,V,V,32.3,32.3
2018-04-13,V,V,23.4,23.4,23.6,V,V,32.6,32.6
2018-04-14,V,V,30.2,30.2,23.9,V,V,32.7,32.7
2018-04-15,V,V,34.5,34.5,24.2,V,V,32.7,32.7
2018-04-16,V,V,36.1,36.1,24.2,V,V,33.1,33.1
2018-04-17,V,V,24.6,24.6,24.4,V,V,33.3,33.3
2018-04-18,V,V,26.1,26.1,24.7,V,V,33.4,33.4
2018-04-19,V,V,36.0,36.0,24.8,V,V,33.5,33.5
2018-04-20,V,V,34.9,34.9,24.9,V,V,33.5,33.5
2018-04-21,V,V,39.6,39.6,25.0,V,V,33.5,33.5
2018-04-22,V,V,38.3,38.3,25.1,V,V,33.8,33.8
2018-04-23,V,V,29.5,29.5,25.2,V,V,34.7,34.7
2018-04-24,V,V,28.9,28.9,25.3,V,V,34.7,34.7
2018-04-25,V,V,35.8,35.8,25.5,V,V,34.6,34.6
2018-04-26,V,V,37.8,37.8,25.6,V,V,34.5,34.5
2018-04-27,V,V,42.8,42.8,25.8,V,V,34.1,34.1
2018-04-28,V,V,46.9,46.9,25.9,V,V,33.6,33.6
2018-04-29,V,V,38.8,38.8,26.0,E,V,33.5,33.6
2018-04-30,V,V,31.8,31.8,26.2,V,V,34.5,34.5
2018-05-01,V,V,33.3,33.3,26.2,V,V,34.7,34.7
2018-05-02,V,V,34.5,34.5,26.2,V,V,34.6,34.6
2018-05-03,V,V,38.3,38.3,26.1,V,V,34.5,34.5
2018-05-04,V,V,41.7,41.7,26.0,E,V,34.1,34.4
2018-05-05,V,V,41.9,41.9,25.9,E,V,33.8,34.4
2018-05-06,V,V,44.2,44.2,25.9,E,V,34.7,34.4
2018-05-07,V,V,41.2,41.2,25.8,E,V,35.3,34.2
2018-05-08,V,V,42.3,42.3,25.7,E,V,35.5,34.2
2018-05-09,V,V,42.4,42.4,25.8,E,V,35.3,33.9
2018-05-10,V,V,41.2,41.2,25.7,E,V,35.0,33.6
2018-05-11,V,V,34.7,34.7,25.6,E,V,35.4,33.5
2018-05-12,V,V,34.9,34.9,25.5,E,V,34.2,33.4
2018-05-13,V,V,38.3,38.3,25.2,E,V,33.5,33.0
2018-05-14,V,V,38.1,38.1,24.9,V,V,32.7,32.7
2018-05-15,V,V,43.2,43.2,24.5,V,V,32.3,32.3
2018-05-16,V,V,43.3,43.3,24.3,V,V,32.3,32.3
2018-05-17,V,V,38.7,38.7,24.1,V,V,32.6,32.6
2018-05-18,V,V,37.4,37.4,23.8,V,V,32.5,32.5
2018-05-19,V,V,40.3,40.3,23.4,V,V,31.6,31.6
2018-05-20,V,V,43.3,43.3,23.1,V,V,30.8,30.8
