date,agency_cd,site_no,CFS,status
2020-05-23,USGS,06043500,2190,A
2020-05-24,USGS,06043500,1940,A
2020-05-25,USGS,06043500,1820,A
2020-05-26,USGS,06043500,2080,A
2020-05-27,USGS,06043500,2600,A
2020-05-28,USGS,06043500,3180,A:e
2020-05-29,USGS,06043500,3850,A:e
2020-05-30,USGS,06043500,5120,A:e
2020-05-31,USGS,06043500,6310,A
2020-06-01,USGS,06043500,6120,A
2020-06-02,USGS,06043500,5800,A
2020-06-03,USGS,06043500,5390,A
2020-06-04,USGS,06043500,4980,A
2020-06-05,USGS,06043500,4580,A
2020-06-06,USGS,06043500,4780,A
2020-06-07,USGS,06043500,4620,A
2020-06-08,USGS,06043500,3580,A
2020-06-09,USGS,06043500,2940,A
2020-06-10,USGS,06043500,2570,A
2020-06-11,USGS,06043500,2390,A
2020-06-12,USGS,06043500,2470,A
2020-06-13,USGS,06043500,2810,A
2020-06-14,USGS,06043500,2810,A
2020-06-15,USGS,06043500,2340,A
2020-06-16,USGS,06043500,2720,A
2020-06-17,USGS,06043500,2780,A
2020-06-18,USGS,06043500,2380,A
2020-06-19,USGS,06043500,2160,A
2020-06-20,USGS,06043500,2060,A
2020-06-21,USGS,06043500,2200,A
2020-06-22,USGS,06043500,2210,A
2020-06-23,USGS,06043500,2180,A
2020-06-24,USGS,06043500,2210,A
2020-06-25,USGS,06043500,2240,A
2020-06-26,USGS,06043500,2050,A
2020-06-27,USGS,06043500,2030,A
2020-06-28,USGS,06043500,2140,A
2020-06-29,USGS,06043500,2130,A
2020-06-30,USGS,06043500,1760,A
2020-07-01,USGS,06043500,1690,A
2020-07-02,USGS,06043500,1540,A
2020-07-03,USGS,06043500,1460,A
2020-07-04,USGS,06043500,1480,A
2020-07-05,USGS,06043500,1440,A
2020-07-06,USGS,06043500,1400,A
2020-07-07,USGS,06043500,1390,A
2020-07-08,USGS,06043500,1390,A
2020-07-09,USGS,06043500,1290,A
2020-07-10,USGS,06043500,1240,A
2020-07-11,USGS,06043500,1190,A
2020-07-12,USGS,06043500,1150,A
2020-07-13,USGS,06043500,1120,A
2020-07-14,USGS,06043500,1060,A
2020-07-15,USGS,06043500,1000,A
2020-07-16,USGS,06043500,964,A
2020-07-17,USGS,06043500,936,A
2020-07-18,USGS,06043500,917,A
2020-07-19,USGS,06043500,887,A
2020-07-20,USGS,06043500,857,A
2020-07-21,USGS,06043500,832,A
2020-07-22,USGS,06043500,812,A
2020-07-23,USGS,06043500,875,A
2020-07-24,USGS,06043500,919,A
2020-07-25,USGS,06043500,830,A
2020-07-26,USGS,06043500,782,A
2020-07-27,USGS,06043500,751,A
2020-07-28,USGS,06043500,740,A
2020-07-29,USGS,06043500,818,A
2020-07-30,USGS,06043500,757,A
2020-07-31,USGS,06043500,712,A
2020-08-01,USGS,06043500,695,A
2020-08-02,USGS,06043500,683,A
2020-08-03,USGS,06043500,674,A
2020-08-04,USGS,06043500,684,A
2020-08-05,USGS,06043500,646,A
2020-08-06,USGS,06043500,631,A
2020-08-07,USGS,06043500,618,A
2020-08-08,USGS,06043500,599,A
2020-08-09,USGS,06043500,587,A
2020-08-10,USGS,06043500,578,A
2020-08-11,USGS,06043500,566,A
2020-08-12,USGS,06043500,557,A
2020-08-13,USGS,06043500,558,A
2020-08-14,USGS,06043500,551,A
2020-08-15,USGS,06043500,534,A
2020-08-16,USGS,06043500,522,A
2020-08-17,USGS,06043500,512,A
2020-08-18,USGS,06043500,507,A
2020-08-19,USGS,06043500,511,A
2020-08-20,USGS,06043500,520,A
2020-08-21,USGS,06043500,532,A
2020-08-22,USGS,06043500,505,A
2020-08-23,USGS,06043500,492,A
2020-08-24,USGS,06043500,485,A
2020-08-25,USGS,06043500,480,A
2020-08-26,USGS,06043500,478,A
2020-08-27,USGS,06043500,488,A
2020-08-28,USGS,06043500,501,A
2020-08-29,USGS,06043500,469,A
2020-08-30,USGS,06043500,457,A
2020-08-31,USGS,06043500,462,A
2020-09-01,USGS,06043500,480,A
2020-09-02,USGS,06043500,456,A
2020-09-03,USGS,06043500,444,A
2020-09-04,USGS,06043500,437,A
2020-09-05,USGS,06043500,429,A
2020-09-06,USGS,06043500,422,A
2020-09-07,USGS,06043500,436,A
2020-09-08,USGS,06043500,460,A
2020-09-09,USGS,06043500,458,A
2020-09-10,USGS,06043500,456,A
2020-09-11,USGS,06043500,446,A
2020-09-12,USGS,06043500,435,A
2020-09-13,USGS,06043500,425,A
2020-09-14,USGS,06043500,417,A
2020-09-15,USGS,06043500,411,A
2020-09-16,USGS,06043500,410,A
2020-09-17,USGS,06043500,410,A
2020-09-18,USGS,06043500,406,A
2020-09-19,USGS,06043500,411,A
2020-09-20,USGS,06043500,450,A
2020-09-21,USGS,06043500,424,A
2020-09-22,USGS,06043500,411,A
2020-09-23,USGS,06043500,406,A
2020-09-24,USGS,06043500,399,A
2020-09-25,USGS,06043500,400,A
2020-09-26,USGS,06043500,464,A
2020-09-27,USGS,06043500,455,A
2020-09-28,USGS,06043500,431,A
2020-09-29,USGS,06043500,422,A
2020-09-30,USGS,06043500,412,A
2020-10-01,USGS,06043500,406,A
2020-10-02,USGS,06043500,404,A
2020-10-03,USGS,06043500,399,A
2020-10-04,USGS,06043500,398,A
2020-10-05,USGS,06043500,393,A
2020-10-06,USGS,06043500,389,A
2020-10-07,USGS,06043500,388,A
2020-10-08,USGS,06043500,385,A
2020-10-09,USGS,06043500,383,A
2020-10-10,USGS,06043500,383,A
2020-10-11,USGS,06043500,445,A
2020-10-12,USGS,06043500,420,A
2020-10-13,USGS,06043500,410,A
2020-10-14,USGS,06043500,476,A
2020-10-15,USGS,06043500,432,A
2020-10-16,USGS,06043500,406,A
2020-10-17,USGS,06043500,440,A
2020-10-18,USGS,06043500,437,A
2020-10-19,USGS,06043500,479,A
2020-10-20,USGS,06043500,467,A
2020-10-21,USGS,06043500,442,A
2020-10-22,USGS,06043500,416,A
2020-10-23,USGS,06043500,341,A
2020-10-24,USGS,06043500,412,A
2020-10-25,USGS,06043500,310,A
2020-10-26,USGS,06043500,301,A
2020-10-27,USGS,06043500,376,A
2020-10-28,USGS,06043500,401,A
2020-10-29,USGS,06043500,411,A
2020-10-30,USGS,06043500,408,A
2020-10-31,USGS,06043500,404,A
2020-11-01,USGS,06043500,381,A
2020-11-02,USGS,06043500,386,A
2020-11-03,USGS,06043500,386,A
2020-11-04,USGS,06043500,389,A
2020-11-05,USGS,06043500,386,A
2020-11-06,USGS,06043500,391,A
2020-11-07,USGS,06043500,392,A
2020-11-08,USGS,06043500,415,A
2020-11-09,USGS,06043500,332,A
2020-11-10,USGS,06043500,334,A
2020-11-11,USGS,06043500,347,A
2020-11-12,USGS,06043500,338,A
2020-11-13,USGS,06043500,333,A
2020-11-14,USGS,06043500,351,A
2020-11-15,USGS,06043500,343,A
2020-11-16,USGS,06043500,340,A
2020-11-17,USGS,06043500,366,A
2020-11-18,USGS,06043500,383,A
2020-11-19,USGS,06043500,381,A
2020-11-20,USGS,06043500,351,A
2020-11-21,USGS,06043500,293,A
2020-11-22,USGS,06043500,278,A
2020-11-23,USGS,06043500,299,A
2020-11-24,USGS,06043500,318,A
2020-11-25,USGS,06043500,315,A
2020-11-26,USGS,06043500,304,A
2020-11-27,USGS,06043500,300,A
2020-11-28,USGS,06043500,283,A
2020-11-29,USGS,06043500,283,A
2020-11-30,USGS,06043500,273,A
2020-12-01,USGS,06043500,311,A
2020-12-02,USGS,06043500,277,A
2020-12-03,USGS,06043500,254,A
2020-12-04,USGS,06043500,264,A
2020-12-05,USGS,06043500,258,A
2020-12-06,USGS,06043500,263,A
2020-12-07,USGS,06043500,260,A
2020-12-08,USGS,06043500,287,A
2020-12-09,USGS,06043500,293,A
2020-12-10,USGS,06043500,306,A
2020-12-11,USGS,06043500,287,A
2020-12-12,USGS,06043500,293,A
2020-12-13,USGS,06043500,272,A
2020-12-14,USGS,06043500,283,A
2020-12-15,USGS,06043500,299,A
2020-12-16,USGS,06043500,300,A
2020-12-17,USGS,06043500,308,A
2020-12-18,USGS,06043500,319,A
2020-12-19,USGS,06043500,311,A
2020-12-20,USGS,06043500,312,A
2020-12-21,USGS,06043500,323,A
2020-12-22,USGS,06043500,330,A
2020-12-23,USGS,06043500,307,A
2020-12-24,USGS,06043500,265,A
2020-12-25,USGS,06043500,271,A
2020-12-26,USGS,06043500,285,A
2020-12-27,USGS,06043500,314,A
2020-12-28,USGS,06043500,270,A
2020-12-29,USGS,06043500,259,A
2020-12-30,USGS,06043500,262,A
2020-12-31,USGS,06043500,285,A
2021-01-01,USGS,06043500,303,A
2021-01-02,USGS,06043500,304,A
2021-01-03,USGS,06043500,303,A
2021-01-04,USGS,06043500,299,A
2021-01-05,USGS,06043500,305,A
2021-01-06,USGS,06043500,303,A
2021-01-07,USGS,06043500,301,A
2021-01-08,USGS,06043500,308,A
2021-01-09,USGS,06043500,291,A
2021-01-10,USGS,06043500,251,A
2021-01-11,USGS,06043500,277,A
2021-01-12,USGS,06043500,294,A
2021-01-13,USGS,06043500,301,A
2021-01-14,USGS,06043500,305,A
2021-01-15,USGS,06043500,291,A
2021-01-16,USGS,06043500,294,A
2021-01-17,USGS,06043500,308,A
2021-01-18,USGS,06043500,306,A
2021-01-19,USGS,06043500,302,A
2021-01-20,USGS,06043500,294,A
2021-01-21,USGS,06043500,291,A
2021-01-22,USGS,06043500,305,A
2021-01-23,USGS,06043500,304,A
2021-01-24,USGS,06043500,279,A
2021-01-25,USGS,06043500,267,A
2021-01-26,USGS,06043500,279,A
2021-01-27,USGS,06043500,273,A
2021-01-28,USGS,06043500,301,A
2021-01-29,USGS,06043500,308,A
2021-01-30,USGS,06043500,309,A
2021-01-31,USGS,06043500,295,A
2021-02-01,USGS,06043500,287,A
2021-02-02,USGS,06043500,282,A
2021-02-03,USGS,06043500,303,A
2021-02-04,USGS,06043500,299,A
2021-02-05,USGS,06043500,296,A
2021-02-06,USGS,06043500,295,A
2021-02-07,USGS,06043500,292,A
2021-02-08,USGS,06043500,289,A
2021-02-09,USGS,06043500,275,A
2021-02-10,USGS,06043500,268,A
2021-02-11,USGS,06043500,269,A
2021-02-12,USGS,06043500,281,A
2021-02-13,USGS,06043500,285,A
2021-02-14,USGS,06043500,278,A
2021-02-15,USGS,06043500,305,A
2021-02-16,USGS,06043500,317,A
2021-02-17,USGS,06043500,314,A
2021-02-18,USGS,06043500,300,A
2021-02-19,USGS,06043500,288,A
2021-02-20,USGS,06043500,287,A
2021-02-21,USGS,06043500,286,A
2021-02-22,USGS,06043500,285,A
2021-02-23,USGS,06043500,290,A
2021-02-24,USGS,06043500,279,A
2021-02-25,USGS,06043500,260,A
2021-02-26,USGS,06043500,269,A
2021-02-27,USGS,06043500,282,A
2021-02-28,USGS,06043500,281,A
2021-03-01,USGS,06043500,272,A
2021-03-02,USGS,06043500,281,A
2021-03-03,USGS,06043500,284,A
2021-03-04,USGS,06043500,283,A
2021-03-05,USGS,06043500,283,A
2021-03-06,USGS,06043500,285,A
2021-03-07,USGS,06043500,297,A
2021-03-08,USGS,06043500,296,A
2021-03-09,USGS,06043500,295,A
2021-03-10,USGS,06043500,290,A
2021-03-11,USGS,06043500,280,A
2021-03-12,USGS,06043500,269,A
2021-03-13,USGS,06043500,273,A
2021-03-14,USGS,06043500,286,A
2021-03-15,USGS,06043500,306,A
2021-03-16,USGS,06043500,308,A
2021-03-17,USGS,06043500,300,A
2021-03-18,USGS,06043500,302,A
2021-03-19,USGS,06043500,322,A
2021-03-20,USGS,06043500,348,A
2021-03-21,USGS,06043500,319,A
2021-03-22,USGS,06043500,307,A
2021-03-23,USGS,06043500,304,A
2021-03-24,USGS,06043500,285,A
2021-03-25,USGS,06043500,298,A
2021-03-26,USGS,06043500,301,A
2021-03-27,USGS,06043500,295,A
2021-03-28,USGS,06043500,300,A
2021-03-29,USGS,06043500,322,A
2021-03-30,USGS,06043500,288,A
2021-03-31,USGS,06043500,278,A
2021-04-01,USGS,06043500,298,A
2021-04-02,USGS,06043500,329,A
2021-04-03,USGS,06043500,358,A
2021-04-04,USGS,06043500,388,A
2021-04-05,USGS,06043500,436,A
2021-04-06,USGS,06043500,402,A
2021-04-07,USGS,06043500,368,A
2021-04-08,USGS,06043500,397,A
2021-04-09,USGS,06043500,367,A
2021-04-10,USGS,06043500,366,A
2021-04-11,USGS,06043500,373,A
2021-04-12,USGS,06043500,350,A
2021-04-13,USGS,06043500,337,A
2021-04-14,USGS,06043500,332,A
2021-04-15,USGS,06043500,337,A
2021-04-16,USGS,06043500,325,A
2021-04-17,USGS,06043500,321,A
2021-04-18,USGS,06043500,350,A
2021-04-19,USGS,06043500,384,A
2021-04-20,USGS,06043500,354,A
2021-04-21,USGS,06043500,347,A
2021-04-22,USGS,06043500,375,A
2021-04-23,USGS,06043500,398,A
2021-04-24,USGS,06043500,400,A
2021-04-25,USGS,06043500,420,A
2021-04-26,USGS,06043500,427,A
2021-04-27,USGS,06043500,402,A
2021-04-28,USGS,06043500,431,A
2021-04-29,USGS,06043500,504,A
2021-04-30,USGS,06043500,676,A
2021-05-01,USGS,06043500,989,A
2021-05-02,USGS,06043500,1330,A
2021-05-03,USGS,06043500,1070,A
2021-05-04,USGS,06043500,944,A
2021-05-05,USGS,06043500,874,A
2021-05-06,USGS,06043500,942,A
2021-05-07,USGS,06043500,1250,A
2021-05-08,USGS,06043500,1570,A
2021-05-09,USGS,06043500,1230,A
2021-05-10,USGS,06043500,1050,A
2021-05-11,USGS,06043500,928,A
2021-05-12,USGS,06043500,844,A
2021-05-13,USGS,06043500,862,A
2021-05-14,USGS,06043500,1020,A
2021-05-15,USGS,06043500,1160,A
2021-05-16,USGS,06043500,1340,A
2021-05-17,USGS,06043500,1720,A
2021-05-18,USGS,06043500,2120,A
2021-05-19,USGS,06043500,2470,A
2021-05-20,USGS,06043500,2580,A
2021-05-21,USGS,06043500,2180,A
2021-05-22,USGS,06043500,1840,A
2021-05-23,USGS,06043500,2070,A
2021-05-24,USGS,06043500,1950,A
2021-05-25,USGS,06043500,1820,A
2021-05-26,USGS,06043500,2040,A
2021-05-27,USGS,06043500,1990,A
2021-05-28,USGS,06043500,2110,A
2021-05-29,USGS,06043500,2240,A
2021-05-30,USGS,06043500,2220,A
2021-05-31,USGS,06043500,2370,A
2021-06-01,USGS,06043500,2710,A
2021-06-02,USGS,06043500,3220,A
2021-06-03,USGS,06043500,3890,A
2021-06-04,USGS,06043500,4500,A
2021-06-05,USGS,06043500,4690,A
2021-06-06,USGS,06043500,4370,A
2021-06-07,USGS,06043500,3480,A
2021-06-08,USGS,06043500,3310,A
2021-06-09,USGS,06043500,3230,A
2021-06-10,USGS,06043500,3000,A
2021-06-11,USGS,06043500,2520,A
2021-06-12,USGS,06043500,2180,A
2021-06-13,USGS,06043500,2110,A
2021-06-14,USGS,06043500,2170,A
2021-06-15,USGS,06043500,2170,A
2021-06-16,USGS,06043500,2100,A
2021-06-17,USGS,06043500,1910,A
2021-06-18,USGS,06043500,1740,A
2021-06-19,USGS,06043500,1610,A
2021-06-20,USGS,06043500,1540,A
2021-06-21,USGS,06043500,1430,A
2021-06-22,USGS,06043500,1340,A
2021-06-23,USGS,06043500,1310,A
2021-06-24,USGS,06043500,1260,A
2021-06-25,USGS,06043500,1200,A
2021-06-26,USGS,06043500,1140,A
2021-06-27,USGS,06043500,1080,A
2021-06-28,USGS,06043500,1040,A
2021-06-29,USGS,06043500,989,A
2021-06-30,USGS,06043500,943,A
2021-07-01,USGS,06043500,899,A
2021-07-02,USGS,06043500,870,A
2021-07-03,USGS,06043500,838,A
2021-07-04,USGS,06043500,828,A
2021-07-05,USGS,06043500,827,A
2021-07-06,USGS,06043500,786,A
2021-07-07,USGS,06043500,743,A
2021-07-08,USGS,06043500,715,A
2021-07-09,USGS,06043500,683,A
2021-07-10,USGS,06043500,661,A
2021-07-11,USGS,06043500,642,A
2021-07-12,USGS,06043500,631,A
2021-07-13,USGS,06043500,609,A
2021-07-14,USGS,06043500,599,A
2021-07-15,USGS,06043500,583,A
2021-07-16,USGS,06043500,572,A
2021-07-17,USGS,06043500,564,A
2021-07-18,USGS,06043500,547,A
2021-07-19,USGS,06043500,533,A
2021-07-20,USGS,06043500,538,A
2021-07-21,USGS,06043500,572,A
2021-07-22,USGS,06043500,571,A
2021-07-23,USGS,06043500,562,A
2021-07-24,USGS,06043500,524,A
2021-07-25,USGS,06043500,505,A
2021-07-26,USGS,06043500,489,A
2021-07-27,USGS,06043500,482,A
2021-07-28,USGS,06043500,476,A
2021-07-29,USGS,06043500,485,A
2021-07-30,USGS,06043500,519,A
2021-07-31,USGS,06043500,476,A
2021-08-01,USGS,06043500,491,A
2021-08-02,USGS,06043500,486,A
2021-08-03,USGS,06043500,514,A
2021-08-04,USGS,06043500,472,A
2021-08-05,USGS,06043500,455,A
2021-08-06,USGS,06043500,510,A
2021-08-07,USGS,06043500,516,A
2021-08-08,USGS,06043500,464,A
2021-08-09,USGS,06043500,461,A
2021-08-10,USGS,06043500,442,A
2021-08-11,USGS,06043500,430,A
2021-08-12,USGS,06043500,420,A
2021-08-13,USGS,06043500,413,A
2021-08-14,USGS,06043500,408,A
2021-08-15,USGS,06043500,409,A
2021-08-16,USGS,06043500,404,A
2021-08-17,USGS,06043500,407,A
2021-08-18,USGS,06043500,420,A
2021-08-19,USGS,06043500,458,A
2021-08-20,USGS,06043500,645,A
2021-08-21,USGS,06043500,530,A
2021-08-22,USGS,06043500,482,A
2021-08-23,USGS,06043500,453,A
2021-08-24,USGS,06043500,429,A
2021-08-25,USGS,06043500,422,A
2021-08-26,USGS,06043500,417,A
2021-08-27,USGS,06043500,415,A
2021-08-28,USGS,06043500,416,A
2021-08-29,USGS,06043500,408,A
2021-08-30,USGS,06043500,397,A
2021-08-31,USGS,06043500,392,A
2021-09-01,USGS,06043500,389,A
2021-09-02,USGS,06043500,385,A
2021-09-03,USGS,06043500,384,A
2021-09-04,USGS,06043500,381,A
2021-09-05,USGS,06043500,378,A
2021-09-06,USGS,06043500,371,A
2021-09-07,USGS,06043500,369,A
2021-09-08,USGS,06043500,365,A
2021-09-09,USGS,06043500,364,A
2021-09-10,USGS,06043500,361,A
2021-09-11,USGS,06043500,364,A
2021-09-12,USGS,06043500,364,A
2021-09-13,USGS,06043500,362,A
2021-09-14,USGS,06043500,364,A
2021-09-15,USGS,06043500,359,A
2021-09-16,USGS,06043500,359,A
2021-09-17,USGS,06043500,356,A
2021-09-18,USGS,06043500,353,A
2021-09-19,USGS,06043500,368,A
2021-09-20,USGS,06043500,410,A
2021-09-21,USGS,06043500,392,A
2021-09-22,USGS,06043500,377,A
2021-09-23,USGS,06043500,372,A
2021-09-24,USGS,06043500,367,A
2021-09-25,USGS,06043500,363,A
2021-09-26,USGS,06043500,358,A
2021-09-27,USGS,06043500,353,A
2021-09-28,USGS,06043500,351,A
2021-09-29,USGS,06043500,351,A
2021-09-30,USGS,06043500,348,A
2021-10-01,USGS,06043500,346,A
2021-10-02,USGS,06043500,346,A
2021-10-03,USGS,06043500,345,A
2021-10-04,USGS,06043500,341,A
2021-10-05,USGS,06043500,340,A
2021-10-06,USGS,06043500,337,A
2021-10-07,USGS,06043500,353,A
2021-10-08,USGS,06043500,408,A
2021-10-09,USGS,06043500,414,A
2021-10-10,USGS,06043500,404,A
2021-10-11,USGS,06043500,401,A
2021-10-12,USGS,06043500,391,A
2021-10-13,USGS,06043500,388,A
2021-10-14,USGS,06043500,385,A
2021-10-15,USGS,06043500,374,A
2021-10-16,USGS,06043500,374,A
2021-10-17,USGS,06043500,382,A
2021-10-18,USGS,06043500,393,A
2021-10-19,USGS,06043500,391,A
2021-10-20,USGS,06043500,382,A
2021-10-21,USGS,06043500,377,A
2021-10-22,USGS,06043500,377,A
2021-10-23,USGS,06043500,386,A
2021-10-24,USGS,06043500,381,A
2021-10-25,USGS,06043500,398,A
2021-10-26,USGS,06043500,621,A
2021-10-27,USGS,06043500,482,A
2021-10-28,USGS,06043500,421,A
2021-10-29,USGS,06043500,410,A
2021-10-30,USGS,06043500,414,A
2021-10-31,USGS,06043500,404,A
2021-11-01,USGS,06043500,380,A
2021-11-02,USGS,06043500,382,A
2021-11-03,USGS,06043500,382,A
2021-11-04,USGS,06043500,374,A
2021-11-05,USGS,06043500,381,A
2021-11-06,USGS,06043500,374,A
2021-11-07,USGS,06043500,383,A
2021-11-08,USGS,06043500,358,A
2021-11-09,USGS,06043500,326,A
2021-11-10,USGS,06043500,375,A
2021-11-11,USGS,06043500,325,A
2021-11-12,USGS,06043500,335,A
2021-11-13,USGS,06043500,391,A
2021-11-14,USGS,06043500,370,A
2021-11-15,USGS,06043500,377,A
2021-11-16,USGS,06043500,371,A
2021-11-17,USGS,06043500,317,A
2021-11-18,USGS,06043500,283,A
2021-11-19,USGS,06043500,338,A
2021-11-20,USGS,06043500,377,A
2021-11-21,USGS,06043500,330,A
2021-11-22,USGS,06043500,335,A
2021-11-23,USGS,06043500,324,A
2021-11-24,USGS,06043500,334,A
2021-11-25,USGS,06043500,314,A
2021-11-26,USGS,06043500,321,A
2021-11-27,USGS,06043500,322,A
2021-11-28,USGS,06043500,341,A
2021-11-29,USGS,06043500,343,A
2021-11-30,USGS,06043500,341,A
2021-12-01,USGS,06043500,332,A
2021-12-02,USGS,06043500,338,A
2021-12-03,USGS,06043500,343,A
2021-12-04,USGS,06043500,336,A
2021-12-05,USGS,06043500,334,A
2021-12-06,USGS,06043500,277,A
2021-12-07,USGS,06043500,302,A
2021-12-08,USGS,06043500,329,A
2021-12-09,USGS,06043500,312,A
2021-12-10,USGS,06043500,265,A
2021-12-11,USGS,06043500,232,A
2021-12-12,USGS,06043500,247,A
2021-12-13,USGS,06043500,293,A
2021-12-14,USGS,06043500,305,A
2021-12-15,USGS,06043500,297,A
2021-12-16,USGS,06043500,247,A
2021-12-17,USGS,06043500,260,A
2021-12-18,USGS,06043500,221,A
2021-12-19,USGS,06043500,234,A
2021-12-20,USGS,06043500,278,A
2021-12-21,USGS,06043500,293,A
2021-12-22,USGS,06043500,285,A
2021-12-23,USGS,06043500,282,A
2021-12-24,USGS,06043500,291,A
2021-12-25,USGS,06043500,269,A
2021-12-26,USGS,06043500,270,A
2021-12-27,USGS,06043500,245,A
2021-12-28,USGS,06043500,226,A
2021-12-29,USGS,06043500,228,A
2021-12-30,USGS,06043500,239,A
2021-12-31,USGS,06043500,254,A
2022-01-01,USGS,06043500,247,A
2022-01-02,USGS,06043500,248,A
2022-01-03,USGS,06043500,267,A
2022-01-04,USGS,06043500,297,A
2022-01-05,USGS,06043500,288,A
2022-01-06,USGS,06043500,287,A
2022-01-07,USGS,06043500,310,A
2022-01-08,USGS,06043500,308,A
2022-01-09,USGS,06043500,279,A
2022-01-10,USGS,06043500,265,A
2022-01-11,USGS,06043500,264,A
2022-01-12,USGS,06043500,283,A
2022-01-13,USGS,06043500,287,A
2022-01-14,USGS,06043500,265,A
2022-01-15,USGS,06043500,260,A
2022-01-16,USGS,06043500,256,A
2022-01-17,USGS,06043500,261,A
2022-01-18,USGS,06043500,259,A
2022-01-19,USGS,06043500,264,A
2022-01-20,USGS,06043500,260,A
2022-01-21,USGS,06043500,259,A
2022-01-22,USGS,06043500,260,A
2022-01-23,USGS,06043500,257,A
2022-01-24,USGS,06043500,253,A
2022-01-25,USGS,06043500,258,A
2022-01-26,USGS,06043500,264,A
2022-01-27,USGS,06043500,260,A
2022-01-28,USGS,06043500,257,A
2022-01-29,USGS,06043500,255,A
2022-01-30,USGS,06043500,263,A
2022-01-31,USGS,06043500,270,A
2022-02-01,USGS,06043500,272,A
2022-02-02,USGS,06043500,263,A
2022-02-03,USGS,06043500,265,A
2022-02-04,USGS,06043500,266,A
2022-02-05,USGS,06043500,272,A
2022-02-06,USGS,06043500,271,A
2022-02-07,USGS,06043500,267,A
2022-02-08,USGS,06043500,268,A
2022-02-09,USGS,06043500,270,A
2022-02-10,USGS,06043500,276,A
2022-02-11,USGS,06043500,279,A
2022-02-12,USGS,06043500,268,A
2022-02-13,USGS,06043500,263,A
2022-02-14,USGS,06043500,268,A
2022-02-15,USGS,06043500,278,A
2022-02-16,USGS,06043500,285,A
2022-02-17,USGS,06043500,277,A
2022-02-18,USGS,06043500,271,A
2022-02-19,USGS,06043500,276,A
2022-02-20,USGS,06043500,282,A
2022-02-21,USGS,06043500,275,A
2022-02-22,USGS,06043500,238,A
2022-02-23,USGS,06043500,218,A
2022-02-24,USGS,06043500,234,A
2022-02-25,USGS,06043500,251,A
2022-02-26,USGS,06043500,254,A
2022-02-27,USGS,06043500,255,A
2022-02-28,USGS,06043500,262,A
2022-03-01,USGS,06043500,270,A
2022-03-02,USGS,06043500,286,A
2022-03-03,USGS,06043500,289,A
2022-03-04,USGS,06043500,298,A
2022-03-05,USGS,06043500,294,A
2022-03-06,USGS,06043500,284,A
2022-03-07,USGS,06043500,258,A
2022-03-08,USGS,06043500,263,A
2022-03-09,USGS,06043500,261,A
2022-03-10,USGS,06043500,239,A
2022-03-11,USGS,06043500,246,A
2022-03-12,USGS,06043500,267,A
2022-03-13,USGS,06043500,277,A
2022-03-14,USGS,06043500,276,A
2022-03-15,USGS,06043500,277,A
2022-03-16,USGS,06043500,280,A
2022-03-17,USGS,06043500,277,A
2022-03-18,USGS,06043500,273,A
2022-03-19,USGS,06043500,280,A
2022-03-20,USGS,06043500,298,A
2022-03-21,USGS,06043500,281,A
2022-03-22,USGS,06043500,280,A
2022-03-23,USGS,06043500,290,A
2022-03-24,USGS,06043500,305,A
2022-03-25,USGS,06043500,318,A
2022-03-26,USGS,06043500,315,A
2022-03-27,USGS,06043500,342,A
2022-03-28,USGS,06043500,379,A
2022-03-29,USGS,06043500,403,A
2022-03-30,USGS,06043500,353,A
2022-03-31,USGS,06043500,370,A
2022-04-01,USGS,06043500,341,A
2022-04-02,USGS,06043500,333,A
2022-04-03,USGS,06043500,322,A
2022-04-04,USGS,06043500,330,A
2022-04-05,USGS,06043500,328,A
2022-04-06,USGS,06043500,309,A
2022-04-07,USGS,06043500,306,A
2022-04-08,USGS,06043500,329,A
2022-04-09,USGS,06043500,370,A
2022-04-10,USGS,06043500,353,A
2022-04-11,USGS,06043500,326,A
2022-04-12,USGS,06043500,344,A
2022-04-13,USGS,06043500,306,A
2022-04-14,USGS,06043500,308,A
2022-04-15,USGS,06043500,332,A
2022-04-16,USGS,06043500,319,A
2022-04-17,USGS,06043500,316,A
2022-04-18,USGS,06043500,306,A
2022-04-19,USGS,06043500,321,A
2022-04-20,USGS,06043500,310,A
2022-04-21,USGS,06043500,311,A
2022-04-22,USGS,06043500,334,A
2022-04-23,USGS,06043500,334,A
2022-04-24,USGS,06043500,318,A
2022-04-25,USGS,06043500,317,A
2022-04-26,USGS,06043500,343,A
2022-04-27,USGS,06043500,348,A
2022-04-28,USGS,06043500,368,A
2022-04-29,USGS,06043500,387,A
2022-04-30,USGS,06043500,369,A
2022-05-01,USGS,06043500,389,A
2022-05-02,USGS,06043500,404,A
2022-05-03,USGS,06043500,479,A
2022-05-04,USGS,06043500,494,A
2022-05-05,USGS,06043500,538,A
2022-05-06,USGS,06043500,686,A
2022-05-07,USGS,06043500,903,A
2022-05-08,USGS,06043500,860,A
2022-05-09,USGS,06043500,761,A
